text,label
can i create my own pin right away,support_request
how to get card pin?,support_request
Where do I find my PIN for my new card?,support_request
Can you deliver the PIN separately?,support_request
is my pin the same as my passcode,support_request
how do i get a pin for my card,support_request
Is there a way I can have a mastercard?,inquiry
is it just visa or can i also use mastercard?,inquiry
I do not want a VISA card.,inquiry
"I prefer using Mastercard, can I substitute?",inquiry
I prefer Mastecard.,inquiry
may I have a Visa and a Mastercard from you.,inquiry
I'd prefer Mastercard.,inquiry
Will my card be a MasterCard or a Visa?,inquiry
I want a mastercard,inquiry
I prefer mastercard.,inquiry
Please give me both a visa and a mastercard.,inquiry
Is it possible to get a Visa and Mastercard from you?,inquiry
If I can't choose my card type will I be able to use it everywhere?,inquiry
Do I get  a mastercard and visa?,inquiry
Why can I not choose the card i want?,inquiry
"Can you send me a Mastercard, instead of a Visa?",inquiry
Can I pick between Visa and Mastercard?,inquiry
"I have a Visa and Mastercard, can I use these?",inquiry
I want to apply for a Visa card.,inquiry
Can you issue both a Visa and a Mastercard to me?,inquiry
I would like a Visa card.,inquiry
"I am looking to get a Visa credit card, what must I do to achieve this?",inquiry
Is there a way I can get a Visa card?,inquiry
Can I get the Mastercard?,inquiry
Do I have a Visa card as an option?,inquiry
Are visa and mastercard accepted,inquiry
What credit cards do you carry,inquiry
would a visa or mastercard be more suited to me?,inquiry
I am interested in a Visa or Mastercard. Do you offer them?,inquiry
is it ok if i use both visa and mastercard,inquiry
Do I have a choice for a Mastercard?,inquiry
Can I use visa or mastercard with your service,inquiry
Can I choose from either Visa or Mastercard?,inquiry
Can I have a Visa card?,inquiry
Would I get a Visa or Mastercard?,inquiry
Am I able to get both a Visa and MasterCard from you?,inquiry
